Layer_name	Peat_amount	Year	Month	Plant_input_tha	Org_inputs_sstate	Org_inputs_forward_run	DPM_Stock_tha	DPM_Input	DPM_Loss	RPM_Stock_tha	RPM_Input	RPM_Loss	BIO_Stock_tha	BIO_Soil_Input	BIO_Loss 	HUM_Stock_tha	HUM_Input	HUM_Soil_Input	HUM_Loss	IOM_Stock_tha	IOM_Input	Total_C_Stock_tha	Total_Loss_CO2_tha	DPM_FH_accu	RPM_FH_acc	BIO_FH_acc	HUM_FH_acc	IOM_FH_acc	Total_FH_acc	Total_cummulative_changes_F_H_layers	Total_SOC_stock_tha_with_cummulative_changes	DPM_Cummulative_changes	DPM_SOC_stock_tha_with_FH_cummulative_changes	RPM_Cummulative_changes	RPM_SOC_stock_tha_with_FH_cummulative_changes	BIO_Cummulative_changes	BIO_SOC_stock_tha_with_FH_cummulative_changes	HUM_Cummulative_changes	HUM_SOC_stock_tha_with_FH_cummulative_changes	IOM_Cummulative_changes	IOM_SOC_stock_tha_with_FH_cummulative_changes
F	Plus50	126	2	0	0	0	0.18	0	0.01	20.4	0	0.03	0.86	0	0	3.76	0	0	0	0	0	25.21	0.04	7.50001E-05	0.008500007	0.000358334	0.001566668	0	0.010504175	5.43285018	5.47285018	0.061058382	0.241058382	4.615770359	25.01577036	0.175254307	1.035254307	0.580683798	4.340683798	0	0
F	Plus50	126	3	0	0	0	0.17	0	0.01	20.37	0	0.04	0.86	0	0	3.76	0	0	0	0	0	25.17	0.05	7.08334E-05	0.008487507	0.000358334	0.001566668	0	0.010487508	5.443337688	5.493337688	0.061129216	0.231129216	4.624257866	24.99425787	0.17561264	1.03561264	0.582250466	4.342250466	0	0
F	Plus50	126	4	0.19	0	0	0.2	0.04	0.01	20.48	0.15	0.06	0.87	0.01	0	3.77	0	0.01	0	0	0	25.31	0.07	8.33334E-05	0.00853334	0.0003625	0.001570835	0	0.010545842	5.45388353	5.52388353	0.061212549	0.261212549	4.632791206	25.11279121	0.175975141	1.045975141	0.5838213	4.3538213	0	0
F	Plus50	126	5	0.19	0	0	0.22	0.04	0.03	20.58	0.15	0.08	0.87	0.01	0.01	3.77	0	0.01	0	0	0	25.44	0.1	9.16667E-05	0.008575007	0.0003625	0.001570835	0	0.010600008	5.464483538	5.564483538	0.061304216	0.281304216	4.641366213	25.22136621	0.176337641	1.046337641	0.585392135	4.355392135	0	0
F	Plus50	126	6	0.19	0	0	0.24	0.04	0.04	20.65	0.15	0.11	0.87	0.01	0.01	3.78	0	0.01	0	0	0	25.53	0.14	0.0001	0.008604174	0.0003625	0.001575001	0	0.010637509	5.475121047	5.615121047	0.061404216	0.301404216	4.649970387	25.29997039	0.176700141	1.046700141	0.586967136	4.366967136	0	0
F	Plus50	126	7	0.19	0	0	0.24	0.04	0.04	20.69	0.15	0.14	0.87	0.01	0.01	3.79	0	0.02	0	0	0	25.58	0.17	0.0001	0.00862084	0.0003625	0.001579168	0	0.010658342	5.485779389	5.655779389	0.061504216	0.301504216	4.658591227	25.34859123	0.177062642	1.047062642	0.588546304	4.378546304	0	0
F	Plus50	126	8	0.19	0	0	0.23	0.04	0.04	20.7	0.15	0.14	0.87	0.01	0.01	3.8	0	0.02	0	0	0	25.6	0.17	9.58334E-05	0.008625007	0.0003625	0.001583335	0	0.010666675	5.496446064	5.666446064	0.061600049	0.291600049	4.667216234	25.36721623	0.177425142	1.047425142	0.590129639	4.390129639	0	0
F	Plus50	126	9	0.19	0	0	0.23	0.04	0.03	20.72	0.15	0.11	0.87	0.01	0.01	3.81	0	0.01	0	0	0	25.63	0.13	9.58334E-05	0.00863334	0.0003625	0.001587501	0	0.010679175	5.507125239	5.637125239	0.061695883	0.291695883	4.675849574	25.39584957	0.177787642	1.047787642	0.59171714	4.40171714	0	0
F	Plus50	126	10	0.19	0	0	0.23	0.04	0.02	20.76	0.15	0.08	0.87	0.01	0.01	3.82	0	0.01	0	0	0	25.68	0.1	9.58334E-05	0.008650007	0.0003625	0.001591668	0	0.010700009	5.517825248	5.617825248	0.061791716	0.291791716	4.684499581	25.44449958	0.178150143	1.048150143	0.593308808	4.413308808	0	0
F	Plus50	126	11	0	0	0	0.21	0	0.01	20.68	0	0.05	0.87	0	0	3.83	0	0.01	0	0	0	25.59	0.06	8.75001E-05	0.008616674	0.0003625	0.001595835	0	0.010662509	5.528487756	5.588487756	0.061879216	0.271879216	4.693116254	25.37311625	0.178512643	1.048512643	0.594904643	4.424904643	0	0
F	Plus50	126	12	0	0	0	0.19	0	0.01	20.63	0	0.03	0.87	0	0	3.83	0	0	0	0	0	25.53	0.04	7.91667E-05	0.00859584	0.0003625	0.001595835	0	0.010637509	5.539125265	5.579125265	0.061958383	0.251958383	4.701712095	25.33171209	0.178875143	1.048875143	0.596500477	4.426500477	0	0
F	Plus50	127	1	0	0	0	0.19	0	0.01	20.6	0	0.03	0.87	0	0	3.83	0	0	0	0	0	25.49	0.04	7.91667E-05	0.00858334	0.0003625	0.001595835	0	0.010620842	5.549746106	5.589746106	0.06203755	0.25203755	4.710295435	25.31029543	0.179237643	1.049237643	0.598096312	4.428096312	0	0
F	Plus50	127	2	0	0	0	0.18	0	0.01	20.57	0	0.03	0.87	0	0	3.84	0	0	0	0	0	25.46	0.04	7.50001E-05	0.00857084	0.0003625	0.001600001	0	0.010608342	5.560354448	5.600354448	0.06211255	0.24211255	4.718866275	25.28886628	0.179600144	1.049600144	0.599696313	4.439696313	0	0
F	Plus50	127	3	0	0	0	0.17	0	0.01	20.54	0	0.04	0.87	0	0	3.84	0	0	0	0	0	25.42	0.05	7.08334E-05	0.00855834	0.0003625	0.001600001	0	0.010591675	5.570946123	5.620946123	0.062183383	0.232183383	4.727424615	25.26742462	0.179962644	1.049962644	0.601296314	4.441296314	0	0
F	Plus50	127	4	0.19	0	0	0.2	0.04	0.01	20.65	0.15	0.06	0.87	0.01	0	3.84	0	0.01	0	0	0	25.56	0.07	8.33334E-05	0.008604174	0.0003625	0.001600001	0	0.010650009	5.581596132	5.651596132	0.062266716	0.262266716	4.736028789	25.38602879	0.180325144	1.050325144	0.602896316	4.442896316	0	0
F	Plus50	127	5	0.19	0	0	0.22	0.04	0.03	20.75	0.15	0.08	0.87	0.01	0.01	3.84	0	0.01	0	0	0	25.69	0.1	9.16667E-05	0.00864584	0.0003625	0.001600001	0	0.010704175	5.592300307	5.692300307	0.062358383	0.282358383	4.744674629	25.49467463	0.180687645	1.050687645	0.604496317	4.444496317	0	0
F	Plus50	127	6	0.19	0	0	0.24	0.04	0.04	20.82	0.15	0.12	0.88	0.01	0.01	3.85	0	0.01	0	0	0	25.78	0.14	0.0001	0.008675007	0.000366667	0.001604168	0	0.010741675	5.603041982	5.743041982	0.062458383	0.302458383	4.753349636	25.57334964	0.181054312	1.061054312	0.606100485	4.456100485	0	0
F	Plus50	127	7	0.19	0	0	0.24	0.04	0.04	20.85	0.15	0.14	0.88	0.01	0.01	3.86	0	0.02	0	0	0	25.83	0.17	0.0001	0.008687507	0.000366667	0.001608335	0	0.010762509	5.613804491	5.783804491	0.062558383	0.302558383	4.762037143	25.61203714	0.181420978	1.061420978	0.607708819	4.46770882	0	0
F	Plus50	127	8	0.19	0	0	0.23	0.04	0.04	20.87	0.15	0.14	0.88	0.01	0.01	3.87	0	0.02	0	0	0	25.85	0.17	9.58334E-05	0.00869584	0.000366667	0.001612501	0	0.010770842	5.624575333	5.794575333	0.062654217	0.292654217	4.770732983	25.64073298	0.181787645	1.061787645	0.609321321	4.479321321	0	0
F	Plus50	127	9	0.19	0	0	0.23	0.04	0.03	20.88	0.15	0.11	0.88	0.01	0.01	3.89	0	0.01	0	0	0	25.87	0.13	9.58334E-05	0.008700007	0.000366667	0.001620835	0	0.010779175	5.635354508	5.765354508	0.06275005	0.29275005	4.77943299	25.65943299	0.182154312	1.062154312	0.610942155	4.500942155	0	0
F	Plus50	127	10	0.19	0	0	0.23	0.04	0.02	20.92	0.15	0.08	0.88	0.01	0.01	3.9	0	0.01	0	0	0	25.92	0.1	9.58334E-05	0.008716674	0.000366667	0.001625001	0	0.010800009	5.646154517	5.746154517	0.062845884	0.292845884	4.788149664	25.70814966	0.182520979	1.062520979	0.612567157	4.512567157	0	0
F	Plus50	127	11	0	0	0	0.21	0	0.01	20.84	0	0.05	0.88	0	0	3.9	0	0.01	0	0	0	25.83	0.06	8.75001E-05	0.00868334	0.000366667	0.001625001	0	0.010762509	5.656917026	5.716917026	0.062933384	0.272933384	4.796833004	25.636833	0.182887646	1.062887646	0.614192158	4.514192158	0	0
F	Plus50	127	12	0	0	0	0.19	0	0.01	20.8	0	0.03	0.88	0	0	3.9	0	0	0	0	0	25.77	0.04	7.91667E-05	0.008666674	0.000366667	0.001625001	0	0.010737509	5.667654534	5.707654534	0.06301255	0.25301255	4.805499678	25.60549968	0.183254313	1.063254313	0.615817159	4.515817159	0	0
F	Plus50	128	1	0	0	0	0.19	0	0.01	20.76	0	0.03	0.88	0	0	3.91	0	0	0	0	0	25.73	0.04	7.91667E-05	0.008650007	0.000366667	0.001629168	0	0.010720842	5.678375376	5.718375376	0.063091717	0.253091717	4.814149685	25.57414968	0.18362098	1.06362098	0.617446327	4.527446327	0	0
F	Plus50	128	2	0	0	0	0.18	0	0.01	20.73	0	0.03	0.88	0	0	3.91	0	0	0	0	0	25.7	0.04	7.50001E-05	0.008637507	0.000366667	0.001629168	0	0.010708342	5.689083718	5.729083718	0.063166717	0.243166717	4.822787192	25.55278719	0.183987647	1.063987647	0.619075495	4.529075495	0	0
F	Plus50	128	3	0	0	0	0.17	0	0.01	20.7	0	0.04	0.88	0	0	3.91	0	0	0	0	0	25.66	0.05	7.08334E-05	0.008625007	0.000366667	0.001629168	0	0.010691675	5.699775393	5.749775393	0.063237551	0.233237551	4.831412198	25.5314122	0.184354314	1.064354314	0.620704663	4.530704663	0	0
F	Plus50	128	4	0.19	0	0	0.2	0.04	0.01	20.81	0.15	0.06	0.88	0.01	0	3.91	0	0.01	0	0	0	25.81	0.07	8.33334E-05	0.00867084	0.000366667	0.001629168	0	0.010754175	5.710529568	5.780529568	0.063320884	0.263320884	4.840083039	25.65008304	0.184720981	1.064720981	0.622333831	4.532333831	0	0
F	Plus50	128	5	0.19	0	0	0.22	0.04	0.03	20.91	0.15	0.08	0.88	0.01	0.01	3.92	0	0.01	0	0	0	25.93	0.1	9.16667E-05	0.008712507	0.000366667	0.001633335	0	0.010804175	5.721333744	5.821333744	0.063412551	0.283412551	4.848795546	25.75879555	0.185087648	1.065087648	0.623967166	4.543967166	0	0
F	Plus50	128	6	0.19	0	0	0.24	0.04	0.04	20.98	0.15	0.12	0.88	0.01	0.01	3.92	0	0.01	0	0	0	26.02	0.14	0.0001	0.008741674	0.000366667	0.001633335	0	0.010841675	5.732175419	5.872175419	0.063512551	0.303512551	4.857537219	25.83753722	0.185454315	1.065454315	0.6256005	4.5456005	0	0
F	Plus50	128	7	0.19	0	0	0.24	0.04	0.04	21.01	0.15	0.14	0.88	0.01	0.01	3.93	0	0.02	0	0	0	26.07	0.17	0.0001	0.008754174	0.000366667	0.001637501	0	0.010862509	5.743037928	5.913037928	0.063612551	0.303612551	4.866291393	25.87629139	0.185820982	1.065820982	0.627238002	4.557238002	0	0
F	Plus50	128	8	0.19	0	0	0.23	0.04	0.04	21.02	0.15	0.14	0.89	0.01	0.01	3.95	0	0.02	0	0	0	26.08	0.17	9.58334E-05	0.00875834	0.000370834	0.001645835	0	0.010866675	5.753904603	5.923904603	0.063708384	0.293708384	4.875049733	25.89504973	0.186191816	1.076191816	0.628883836	4.578883836	0	0
F	Plus50	128	9	0.19	0	0	0.23	0.04	0.03	21.04	0.15	0.11	0.89	0.01	0.01	3.96	0	0.01	0	0	0	26.11	0.14	9.58334E-05	0.008766674	0.000370834	0.001650001	0	0.010879175	5.764783778	5.904783778	0.063804218	0.293804218	4.883816407	25.92381641	0.186562649	1.076562649	0.630533838	4.590533838	0	0
F	Plus50	128	10	0.19	0	0	0.23	0.04	0.02	21.08	0.15	0.08	0.89	0.01	0.01	3.97	0	0.01	0	0	0	26.16	0.1	9.58334E-05	0.00878334	0.000370834	0.001654168	0	0.010900009	5.775683787	5.875683787	0.063900051	0.293900051	4.892599747	25.97259975	0.186933483	1.076933483	0.632188006	4.602188006	0	0
F	Plus50	128	11	0	0	0	0.21	0	0.01	21	0	0.05	0.89	0	0	3.97	0	0.01	0	0	0	26.06	0.06	8.75001E-05	0.008750007	0.000370834	0.001654168	0	0.010858342	5.786542129	5.846542129	0.063987551	0.273987551	4.901349754	25.90134975	0.187304317	1.077304317	0.633842174	4.603842174	0	0
F	Plus50	128	12	0	0	0	0.19	0	0.01	20.95	0	0.03	0.89	0	0	3.98	0	0	0	0	0	26.01	0.04	7.91667E-05	0.008729174	0.000370834	0.001658335	0	0.010837509	5.797379638	5.837379638	0.064066718	0.254066718	4.910078928	25.86007893	0.18767515	1.07767515	0.635500508	4.615500508	0	0
F	Plus50	129	1	0	0	0	0.19	0	0.01	20.92	0	0.03	0.89	0	0	3.98	0	0	0	0	0	25.97	0.04	7.91667E-05	0.008716674	0.000370834	0.001658335	0	0.010820842	5.80820048	5.84820048	0.064145885	0.254145885	4.918795602	25.8387956	0.188045984	1.078045984	0.637158843	4.617158843	0	0
F	Plus50	129	2	0	0	0	0.18	0	0.01	20.88	0	0.03	0.89	0	0	3.98	0	0	0	0	0	25.93	0.04	7.50001E-05	0.008700007	0.000370834	0.001658335	0	0.010804175	5.819004655	5.859004655	0.064220885	0.244220885	4.927495609	25.80749561	0.188416817	1.078416817	0.638817178	4.618817178	0	0
F	Plus50	129	3	0	0	0	0.17	0	0.01	20.85	0	0.04	0.89	0	0	3.98	0	0	0	0	0	25.9	0.05	7.08334E-05	0.008687507	0.000370834	0.001658335	0	0.010791675	5.829796331	5.879796331	0.064291718	0.234291718	4.936183116	25.78618312	0.188787651	1.078787651	0.640475512	4.620475512	0	0
F	Plus50	129	4	0.19	0	0	0.2	0.04	0.01	20.96	0.15	0.06	0.89	0.01	0	3.98	0	0.01	0	0	0	26.04	0.07	8.33334E-05	0.00873334	0.000370834	0.001658335	0	0.010850009	5.840646339	5.910646339	0.064375052	0.264375052	4.944916456	25.90491646	0.189158485	1.079158485	0.642133847	4.622133847	0	0
F	Plus50	129	5	0.19	0	0	0.22	0.04	0.03	21.06	0.15	0.08	0.89	0.01	0.01	3.99	0	0.01	0	0	0	26.16	0.1	9.16667E-05	0.008775007	0.000370834	0.001662501	0	0.010900009	5.851546348	5.951546348	0.064466718	0.284466718	4.953691463	26.01369146	0.189529318	1.079529318	0.643796348	4.633796348	0	0
F	Plus50	129	6	0.19	0	0	0.24	0.04	0.04	21.13	0.15	0.12	0.89	0.01	0.01	4	0	0.01	0	0	0	26.25	0.14	0.0001	0.008804174	0.000370834	0.001666668	0	0.010937509	5.862483857	6.002483857	0.064566718	0.304566718	4.962495637	26.09249564	0.189900152	1.079900152	0.645463016	4.645463016	0	0
F	Plus50	129	7	0.19	0	0	0.24	0.04	0.04	21.16	0.15	0.14	0.89	0.01	0.01	4.01	0	0.02	0	0	0	26.3	0.17	0.0001	0.008816674	0.000370834	0.001670835	0	0.010958342	5.873442199	6.043442199	0.064666718	0.304666718	4.97131231	26.13131231	0.190270986	1.080270986	0.647133851	4.657133851	0	0
F	Plus50	129	8	0.19	0	0	0.23	0.04	0.04	21.17	0.15	0.14	0.89	0.01	0.01	4.02	0	0.02	0	0	0	26.32	0.17	9.58334E-05	0.00882084	0.000370834	0.001675001	0	0.010966675	5.884408874	6.054408874	0.064762552	0.294762552	4.980133151	26.15013315	0.190641819	1.080641819	0.648808852	4.668808852	0	0
F	Plus50	129	9	0.19	0	0	0.23	0.04	0.03	21.19	0.15	0.11	0.89	0.01	0.01	4.03	0	0.01	0	0	0	26.34	0.14	9.58334E-05	0.008829174	0.000370834	0.001679168	0	0.010975009	5.895383883	6.035383883	0.064858385	0.294858385	4.988962325	26.17896232	0.191012653	1.081012653	0.65048802	4.68048802	0	0
F	Plus50	129	10	0.19	0	0	0.23	0.04	0.02	21.23	0.15	0.08	0.9	0.01	0.01	4.04	0	0.01	0	0	0	26.39	0.1	9.58334E-05	0.00884584	0.000375	0.001683335	0	0.010995842	5.906379725	6.006379725	0.064954219	0.294954219	4.997808165	26.22780816	0.191387653	1.091387653	0.652171355	4.692171355	0	0
F	Plus50	129	11	0	0	0	0.21	0	0.01	21.15	0	0.05	0.9	0	0	4.05	0	0.01	0	0	0	26.29	0.06	8.75001E-05	0.008812507	0.000375	0.001687501	0	0.010954175	5.917333901	5.977333901	0.065041719	0.275041719	5.006620672	26.15662067	0.191762653	1.091762653	0.653858856	4.703858856	0	0
F	Plus50	129	12	0	0	0	0.19	0	0.01	21.1	0	0.03	0.9	0	0	4.05	0	0	0	0	0	26.24	0.04	7.91667E-05	0.008791674	0.000375	0.001687501	0	0.010933342	5.928267243	5.968267243	0.065120885	0.255120885	5.015412346	26.11541235	0.192137654	1.092137654	0.655546358	4.705546358	0	0
F	Plus50	130	1	0	0	0	0.19	0	0.01	21.06	0	0.03	0.9	0	0	4.05	0	0	0	0	0	26.2	0.04	7.91667E-05	0.008775007	0.000375	0.001687501	0	0.010916675	5.939183918	5.979183918	0.065200052	0.255200052	5.024187353	26.08418735	0.192512654	1.092512654	0.657233859	4.707233859	0	0
F	Plus50	130	2	0	0	0	0.18	0	0.01	21.03	0	0.03	0.9	0	0	4.05	0	0	0	0	0	26.16	0.04	7.50001E-05	0.008762507	0.000375	0.001687501	0	0.010900009	5.950083927	5.990083927	0.065275052	0.245275052	5.03294986	26.06294986	0.192887654	1.092887654	0.65892136	4.70892136	0	0
F	Plus50	130	3	0	0	0	0.17	0	0.01	21	0	0.04	0.9	0	0	4.06	0	0	0	0	0	26.13	0.05	7.08334E-05	0.008750007	0.000375	0.001691668	0	0.010887509	5.960971435	6.010971435	0.065345886	0.235345886	5.041699867	26.04169987	0.193262655	1.093262655	0.660613028	4.720613028	0	0
F	Plus50	130	4	0.19	0	0	0.2	0.04	0.01	21.11	0.15	0.06	0.9	0.01	0	4.06	0	0.01	0	0	0	26.27	0.07	8.33334E-05	0.00879584	0.000375	0.001691668	0	0.010945842	5.971917278	6.041917278	0.065429219	0.265429219	5.050495707	26.16049571	0.193637655	1.093637655	0.662304697	4.722304697	0	0
F	Plus50	130	5	0.19	0	0	0.22	0.04	0.03	21.21	0.15	0.08	0.9	0.01	0.01	4.06	0	0.01	0	0	0	26.39	0.1	9.16667E-05	0.008837507	0.000375	0.001691668	0	0.010995842	5.98291312	6.08291312	0.065520886	0.285520886	5.059333214	26.26933321	0.194012655	1.094012655	0.663996365	4.723996365	0	0
F	Plus50	130	6	0.19	0	0	0.24	0.04	0.04	21.27	0.15	0.12	0.9	0.01	0.01	4.07	0	0.01	0	0	0	26.48	0.14	0.0001	0.008862507	0.000375	0.001695835	0	0.011033342	5.993946462	6.133946462	0.065620886	0.305620886	5.068195721	26.33819572	0.194387656	1.094387656	0.665692199	4.735692199	0	0
F	Plus50	130	7	0.19	0	0	0.24	0.04	0.04	21.31	0.15	0.14	0.9	0.01	0.01	4.08	0	0.02	0	0	0	26.52	0.17	0.0001	0.008879174	0.000375	0.001700001	0	0.011050009	6.004996471	6.174996471	0.065720886	0.305720886	5.077074895	26.38707489	0.194762656	1.094762656	0.667392201	4.747392201	0	0
F	Plus50	130	8	0.19	0	0	0.23	0.04	0.04	21.32	0.15	0.14	0.9	0.01	0.01	4.09	0	0.02	0	0	0	26.54	0.17	9.58334E-05	0.00888334	0.000375	0.001704168	0	0.011058342	6.016054813	6.186054813	0.065816719	0.295816719	5.085958235	26.40595824	0.195137656	1.095137656	0.669096369	4.759096369	0	0
F	Plus50	130	9	0.19	0	0	0.23	0.04	0.03	21.33	0.15	0.11	0.9	0.01	0.01	4.1	0	0.01	0	0	0	26.56	0.14	9.58334E-05	0.008887507	0.000375	0.001708335	0	0.011066676	6.027121488	6.167121488	0.065912553	0.295912553	5.094845743	26.42484574	0.195512656	1.095512656	0.670804703	4.770804703	0	0
F	Plus50	130	10	0.19	0	0	0.23	0.04	0.02	21.37	0.15	0.08	0.9	0.01	0.01	4.11	0	0.01	0	0	0	26.62	0.1	9.58334E-05	0.008904174	0.000375	0.001712501	0	0.011091676	6.038213164	6.138213164	0.066008386	0.296008386	5.103749916	26.47374992	0.195887657	1.095887657	0.672517205	4.782517205	0	0
F	Plus50	130	11	0	0	0	0.21	0	0.01	21.29	0	0.05	0.9	0	0	4.12	0	0.01	0	0	0	26.52	0.06	8.75001E-05	0.00887084	0.000375	0.001716668	0	0.011050009	6.049263173	6.109263173	0.066095886	0.276095886	5.112620757	26.40262076	0.196262657	1.096262657	0.674233873	4.794233873	0	0
F	Plus50	130	12	0	0	0	0.19	0	0.01	21.24	0	0.03	0.9	0	0	4.12	0	0	0	0	0	26.46	0.04	7.91667E-05	0.008850007	0.000375	0.001716668	0	0.011025009	6.060288182	6.100288182	0.066175053	0.256175053	5.121470764	26.36147076	0.196637657	1.096637657	0.675950541	4.795950541	0	0
F	Plus50	131	1	0	0	0	0.19	0	0.01	21.21	0	0.03	0.91	0	0	4.13	0	0	0	0	0	26.42	0.04	7.91667E-05	0.008837507	0.000379167	0.001720835	0	0.011008342	6.071296524	6.111296524	0.06625422	0.25625422	5.130308271	26.34030827	0.197016824	1.107016824	0.677671375	4.807671375	0	0
F	Plus50	131	2	0	0	0	0.18	0	0.01	21.17	0	0.03	0.91	0	0	4.13	0	0	0	0	0	26.38	0.04	7.50001E-05	0.00882084	0.000379167	0.001720835	0	0.010991675	6.082288199	6.122288199	0.06632922	0.24632922	5.139129111	26.30912911	0.197395991	1.107395991	0.67939221	4.80939221	0	0
F	Plus50	131	3	0	0	0	0.17	0	0.01	21.14	0	0.04	0.91	0	0	4.13	0	0	0	0	0	26.35	0.05	7.08334E-05	0.00880834	0.000379167	0.001720835	0	0.010979175	6.093267375	6.143267375	0.066400053	0.236400053	5.147937452	26.28793745	0.197775158	1.107775158	0.681113045	4.811113045	0	0
F	Plus50	131	4	0.19	0	0	0.2	0.04	0.01	21.25	0.15	0.06	0.91	0.01	0	4.13	0	0.01	0	0	0	26.49	0.07	8.33334E-05	0.008854174	0.000379167	0.001720835	0	0.011037509	6.104304883	6.174304883	0.066483387	0.266483387	5.156791625	26.40679163	0.198154325	1.108154325	0.68283388	4.81283388	0	0
F	Plus50	131	5	0.19	0	0	0.22	0.04	0.03	21.35	0.15	0.08	0.91	0.01	0.01	4.13	0	0.01	0	0	0	26.61	0.1	9.16667E-05	0.00889584	0.000379167	0.001720835	0	0.011087509	6.115392392	6.215392392	0.066575053	0.286575053	5.165687466	26.51568747	0.198533492	1.108533492	0.684554714	4.814554714	0	0
F	Plus50	131	6	0.19	0	0	0.24	0.04	0.04	21.41	0.15	0.12	0.91	0.01	0.01	4.14	0	0.01	0	0	0	26.7	0.15	0.0001	0.00892084	0.000379167	0.001725001	0	0.011125009	6.126517401	6.276517401	0.066675053	0.306675053	5.174608306	26.58460831	0.198912659	1.108912659	0.686279716	4.826279716	0	0
F	Plus50	131	7	0.19	0	0	0.24	0.04	0.04	21.45	0.15	0.14	0.91	0.01	0.01	4.15	0	0.02	0	0	0	26.74	0.17	0.0001	0.008937507	0.000379167	0.001729168	0	0.011141676	6.137659077	6.307659077	0.066775053	0.306775053	5.183545814	26.63354581	0.199291826	1.109291826	0.688008884	4.838008884	0	0
F	Plus50	131	8	0.19	0	0	0.23	0.04	0.04	21.46	0.15	0.14	0.91	0.01	0.01	4.16	0	0.02	0	0	0	26.76	0.17	9.58334E-05	0.008941674	0.000379167	0.001733335	0	0.011150009	6.148809086	6.318809086	0.066870887	0.296870887	5.192487487	26.65248749	0.199670993	1.109670993	0.689742218	4.849742218	0	0
F	Plus50	131	9	0.19	0	0	0.23	0.04	0.03	21.47	0.15	0.11	0.91	0.01	0.01	4.18	0	0.01	0	0	0	26.78	0.14	9.58334E-05	0.00894584	0.000379167	0.001741668	0	0.011158342	6.159967428	6.299967428	0.06696672	0.29696672	5.201433328	26.67143333	0.20005016	1.11005016	0.691483887	4.871483887	0	0
F	Plus50	131	10	0.19	0	0	0.23	0.04	0.02	21.5	0.15	0.08	0.91	0.01	0.01	4.19	0	0.01	0	0	0	26.83	0.1	9.58334E-05	0.008958341	0.000379167	0.001745835	0	0.011179176	6.171146604	6.271146604	0.067062554	0.297062554	5.210391668	26.71039167	0.200429327	1.110429327	0.693229721	4.883229721	0	0
F	Plus50	131	11	0	0	0	0.21	0	0.01	21.42	0	0.05	0.91	0	0	4.19	0	0.01	0	0	0	26.73	0.06	8.75001E-05	0.008925007	0.000379167	0.001745835	0	0.011137509	6.182284112	6.242284112	0.067150054	0.277150054	5.219316675	26.63931668	0.200808494	1.110808494	0.694975556	4.884975556	0	0
F	Plus50	131	12	0	0	0	0.19	0	0.01	21.38	0	0.03	0.91	0	0	4.2	0	0	0	0	0	26.68	0.04	7.91667E-05	0.00890834	0.000379167	0.001750001	0	0.011116676	6.193400788	6.233400788	0.06722922	0.25722922	5.228225016	26.60822502	0.201187661	1.111187661	0.696725557	4.896725557	0	0
F	Plus50	132	1	0	0	0	0.19	0	0.01	21.34	0	0.03	0.91	0	0	4.2	0	0	0	0	0	26.64	0.04	7.91667E-05	0.008891674	0.000379167	0.001750001	0	0.011100009	6.204500797	6.244500797	0.067308387	0.257308387	5.23711669	26.57711669	0.201566828	1.111566828	0.698475559	4.898475559	0	0
F	Plus50	132	2	0	0	0	0.18	0	0.01	21.31	0	0.03	0.91	0	0	4.2	0	0	0	0	0	26.6	0.04	7.50001E-05	0.008879174	0.000379167	0.001750001	0	0.011083342	6.215584139	6.255584139	0.067383387	0.247383387	5.245995863	26.55599586	0.201945995	1.111945995	0.70022556	4.90022556	0	0
F	Plus50	132	3	0	0	0	0.17	0	0.01	21.28	0	0.04	0.91	0	0	4.2	0	0	0	0	0	26.56	0.05	7.08334E-05	0.008866674	0.000379167	0.001750001	0	0.011066676	6.226650815	6.276650815	0.067454221	0.237454221	5.254862537	26.53486254	0.202325162	1.112325162	0.701975562	4.901975562	0	0
F	Plus50	132	4	0.19	0	0	0.2	0.04	0.01	21.39	0.15	0.06	0.91	0.01	0	4.2	0	0.01	0	0	0	26.71	0.07	8.33334E-05	0.008912507	0.000379167	0.001750001	0	0.011129176	6.23777999	6.30777999	0.067537554	0.267537554	5.263775044	26.65377504	0.202704329	1.112704329	0.703725563	4.903725563	0	0
F	Plus50	132	5	0.19	0	0	0.22	0.04	0.03	21.48	0.15	0.09	0.91	0.01	0.01	4.21	0	0.01	0	0	0	26.83	0.1	9.16667E-05	0.008950007	0.000379167	0.001754168	0	0.011179176	6.248959166	6.348959166	0.067629221	0.287629221	5.272725052	26.75272505	0.203083496	1.113083496	0.705479731	4.915479731	0	0
F	Plus50	132	6	0.19	0	0	0.24	0.04	0.04	21.55	0.15	0.12	0.92	0.01	0.01	4.21	0	0.01	0	0	0	26.91	0.15	0.0001	0.008979174	0.000383334	0.001754168	0	0.011212509	6.260171675	6.410171675	0.067729221	0.307729221	5.281704225	26.83170423	0.203466829	1.123466829	0.707233899	4.917233899	0	0
F	Plus50	132	7	0.19	0	0	0.24	0.04	0.04	21.58	0.15	0.14	0.92	0.01	0.01	4.22	0	0.02	0	0	0	26.96	0.17	0.0001	0.008991674	0.000383334	0.001758335	0	0.011233342	6.271405017	6.441405017	0.067829221	0.307829221	5.290695899	26.8706959	0.203850163	1.123850163	0.708992234	4.928992234	0	0
